date,overall_sentiment_score,ticker_sentiment_score,ticker,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,price_movement
2024-08-23,0.17413945454545454,0.1754630909090909,AAPL,225.6589,228.22,224.33,226.84,226.84,38677250,0.0,1.0,1
2024-08-26,0.21800142105263157,0.19383673684210528,AAPL,226.76,227.28,223.8905,227.18,227.18,30602208,0.0,1.0,1
2024-08-27,0.20951641666666668,0.12548854166666668,AAPL,225.995,228.85,224.89,228.03,228.03,35934559,0.0,1.0,0
2024-08-28,0.22303032258064517,0.11921490322580645,AAPL,227.92,229.86,225.68,226.49,226.49,38052167,0.0,1.0,1
2024-08-29,0.23098430769230768,0.16206046153846154,AAPL,230.1,232.92,228.88,229.79,229.79,51906297,0.0,1.0,0
2024-08-30,0.23271516666666667,0.18809455555555557,AAPL,230.19,230.4,227.48,229.0,229.0,52990770,0.0,1.0,0
2024-09-03,0.21064646153846153,0.08442584615384616,AAPL,228.55,229.0,221.17,222.77,222.77,50190574,0.0,1.0,0
2024-09-04,0.17983146153846155,0.1362063076923077,AAPL,221.66,221.78,217.48,220.85,220.85,43262758,0.0,1.0,1
2024-09-05,0.2265555625,0.1588605625,AAPL,221.625,225.48,221.52,222.38,222.38,36615398,0.0,1.0,0
2024-09-06,0.20733591666666665,0.17510341666666665,AAPL,223.95,225.24,219.77,220.82,220.82,48423011,0.0,1.0,1
2024-09-09,0.21721433333333331,0.17950381818181818,AAPL,220.82,221.27,216.71,220.91,220.91,67179965,0.0,1.0,0
2024-09-10,0.20595124324324324,0.18859632432432433,AAPL,218.92,221.48,216.73,220.11,220.11,51591033,0.0,1.0,1
2024-09-11,0.1924132857142857,0.1561202857142857,AAPL,221.455,223.09,217.89,222.66,222.66,44587072,0.0,1.0,1
2024-09-12,0.2153550909090909,0.23072772727272728,AAPL,222.5,223.55,219.82,222.77,222.77,37498225,0.0,1.0,0
2024-09-13,0.21751916666666665,0.16992922222222223,AAPL,223.58,224.04,221.91,222.5,222.5,36766619,0.0,1.0,0
2024-09-16,0.19570265217391303,0.1011325652173913,AAPL,216.54,217.22,213.92,216.32,216.32,59357427,0.0,1.0,1
2024-09-17,0.1914059,0.1260384,AAPL,215.75,216.9,214.5,216.79,216.79,45519339,0.0,1.0,1
2024-09-18,0.2243648181818182,0.2113514090909091,AAPL,217.55,222.71,217.54,220.69,220.69,59894928,0.0,1.0,1
2024-09-19,0.19278613333333333,0.12279906666666666,AAPL,224.99,229.82,224.63,228.87,228.87,66781315,0.0,1.0,0
2024-09-20,0.1925140714285714,0.16224657142857143,AAPL,229.97,233.09,227.62,228.2,228.2,318679888,0.0,1.0,0
2024-09-23,0.16183323529411764,0.056456294117647056,AAPL,227.34,229.45,225.81,226.47,226.47,54146023,0.0,1.0,1
2024-09-24,0.2234996153846154,0.21474646153846152,AAPL,228.645,229.35,225.73,227.37,227.37,43556068,0.0,1.0,0
2024-09-25,0.14136876470588233,0.09532241176470589,AAPL,224.93,227.29,224.02,226.37,226.37,42308715,0.0,1.0,1
2024-09-26,0.26870808333333335,0.20385616666666664,AAPL,227.3,228.5,225.41,227.52,227.52,36636707,0.0,1.0,1
2024-09-27,0.22068353846153846,0.13630315384615385,AAPL,228.46,229.52,227.3,227.79,227.79,34025967,0.0,1.0,1
2024-09-30,0.1941978666666667,0.13241266666666665,AAPL,230.04,233.0,229.65,233.0,233.0,54793391,0.0,1.0,0
2024-10-01,0.19205947826086955,0.10987526086956521,AAPL,229.52,229.65,223.74,226.21,226.21,63285048,0.0,1.0,1
2024-10-02,0.1929745,0.16345294444444447,AAPL,225.89,227.37,223.02,226.78,226.78,32880605,0.0,1.0,0
2024-10-03,0.19138992857142859,0.08304714285714286,AAPL,225.14,226.805,223.32,225.67,225.67,34044158,0.0,1.0,1
2024-10-04,0.17795776923076925,0.12613015384615384,AAPL,227.9,228.0,224.13,226.8,226.8,37345098,0.0,1.0,0
2024-10-07,0.17822766666666667,0.040029555555555554,AAPL,224.5,225.69,221.33,221.69,221.69,39505354,0.0,1.0,1
2024-10-08,0.1994018846153846,0.16484507692307693,AAPL,224.3,225.98,223.25,225.77,225.77,31855693,0.0,1.0,1
2024-10-09,0.2023750588235294,0.13074388235294118,AAPL,225.23,229.75,224.83,229.54,229.54,33591091,0.0,1.0,0
2024-10-10,0.14845239999999998,0.1376363,AAPL,227.78,229.5,227.17,229.04,229.04,28183544,0.0,1.0,0
2024-10-11,0.2160049,0.21166739999999998,AAPL,229.3,229.41,227.34,227.55,227.55,31759188,0.0,1.0,1
2024-10-14,0.23508336842105262,0.1507092105263158,AAPL,228.7,231.73,228.6,231.3,231.3,39882085,0.0,1.0,1
2024-10-15,0.21044944444444444,0.12825411111111112,AAPL,233.61,237.49,232.37,233.85,233.85,64751367,0.0,1.0,0
2024-10-16,0.20292699999999997,0.10430413636363638,AAPL,231.6,232.12,229.84,231.78,231.78,34082240,0.0,1.0,1
2024-10-17,0.23134922727272728,0.18524004545454548,AAPL,233.43,233.85,230.52,232.15,232.15,32993810,0.0,1.0,1
2024-10-18,0.19620975000000002,0.12331865,AAPL,236.18,236.18,234.01,235.0,235.0,46431472,0.0,1.0,1
2024-10-21,0.2269526956521739,0.19594756521739132,AAPL,234.45,236.85,234.45,236.48,236.48,36254470,0.0,1.0,0
2024-10-22,0.2058665789473684,0.16355768421052633,AAPL,233.885,236.22,232.6,235.86,235.86,38846578,0.0,1.0,0
2024-10-23,0.18289959259259259,0.08732318518518518,AAPL,234.08,235.144,227.76,230.76,230.76,52286979,0.0,1.0,0
2024-10-24,0.18562116666666667,0.1221958888888889,AAPL,229.98,230.82,228.41,230.57,230.57,31109503,0.0,1.0,1
2024-10-25,0.2472175,0.19105409090909092,AAPL,229.74,233.22,229.57,231.41,231.41,38802304,0.0,1.0,1
2024-10-28,0.21932330555555557,0.1731728888888889,AAPL,233.32,234.73,232.55,233.4,233.4,36087134,0.0,1.0,1
2024-10-29,0.2371191,0.20584805,AAPL,233.1,234.325,232.32,233.67,233.67,35417247,0.0,1.0,0
2024-10-30,0.20210847826086958,0.09865865217391305,AAPL,232.61,233.47,229.55,230.1,230.1,47070907,0.0,1.0,0
2024-10-31,0.19983373333333335,0.14083466666666666,AAPL,229.34,229.83,225.37,225.91,225.91,64370086,0.0,1.0,0
2024-11-01,0.19419644444444445,0.16900218518518517,AAPL,220.965,225.35,220.27,222.91,222.91,65276741,0.0,1.0,0
